year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage
2023,5,5,8,6623.0,7109.96,-486.96000000000004,486.96000000000004,6.8489836792330765
2023,5,5,11,7642.0,8049.06,-407.0600000000004,407.0600000000004,5.057236497181042
2023,5,5,14,7870.0,8052.96,-182.96000000000004,182.96000000000004,2.27195962726749
2023,5,5,17,7848.0,8166.52,-318.52000000000044,318.52000000000044,3.9003149444316607
2023,5,5,20,8137.0,8225.7,-88.70000000000073,88.70000000000073,1.078327680319009
2023,5,5,23,7157.0,7320.16,-163.15999999999985,163.15999999999985,2.2289130292234027
2023,5,6,2,5946.0,6231.95,-285.9499999999998,285.9499999999998,4.58845144778119
2023,5,6,5,5820.0,6038.51,-218.51000000000022,218.51000000000022,3.618607901618118
2023,5,6,8,6182.0,6324.42,-142.42000000000007,142.42000000000007,2.251906103642707
2023,5,6,11,6867.0,6764.92,102.07999999999993,102.07999999999993,1.5089609337582695
2023,5,6,14,6990.0,6831.18,158.8199999999997,158.8199999999997,2.3249277577226732
2023,5,6,17,7292.0,7375.18,-83.18000000000029,83.18000000000029,1.1278368799134433
2023,5,6,20,7875.0,7915.72,-40.720000000000255,40.720000000000255,0.5144194084682159
2023,5,6,23,7373.0,7488.68,-115.68000000000029,115.68000000000029,1.544731514766291
2023,5,0,2,5826.0,6085.16,-259.15999999999985,259.15999999999985,4.258885551078359
2023,5,0,5,5855.0,6003.52,-148.52000000000044,148.52000000000044,2.47388198923299
2023,5,0,8,7582.0,7684.02,-102.02000000000044,102.02000000000044,1.3276904536948164
2023,5,0,11,8396.0,8156.93,239.0699999999997,239.0699999999997,2.93088208431358
2023,5,0,14,8651.0,8496.59,154.40999999999985,154.40999999999985,1.8173173002345628
2023,5,0,17,8534.0,8711.04,-177.04000000000087,177.04000000000087,2.03236352949821
2023,5,0,20,8709.0,8706.36,2.639999999999418,2.639999999999418,0.030322660675637325
2023,5,0,23,7562.0,7670.42,-108.42000000000007,108.42000000000007,1.4134819214593213
2023,5,1,2,6237.0,6288.38,-51.38000000000011,51.38000000000011,0.8170625820958675
2023,5,1,5,6163.0,6218.57,-55.56999999999971,55.56999999999971,0.8936138051030977
2023,5,1,8,7720.0,7681.89,38.10999999999967,38.10999999999967,0.4961018707635708
2023,5,1,11,8576.0,8660.07,-84.06999999999971,84.06999999999971,0.9707773724692723
2023,5,1,14,8920.0,9238.46,-318.4599999999991,318.4599999999991,3.4471113150893027
2023,5,1,17,8689.0,9251.06,-562.0599999999995,562.0599999999995,6.075628090186417
2023,5,1,20,8769.0,9015.49,-246.48999999999978,246.48999999999978,2.734072135846191
2023,5,1,23,7722.0,7953.29,-231.28999999999996,231.28999999999996,2.908104696295495
2023,5,2,2,6377.0,6486.55,-109.55000000000018,109.55000000000018,1.6888792963902257
2023,5,2,5,6317.0,6413.37,-96.36999999999989,96.36999999999989,1.5026421366613791
2023,5,2,8,7817.0,7772.05,44.94999999999982,44.94999999999982,0.5783544881980921
2023,5,2,11,9228.0,9047.09,180.90999999999985,180.90999999999985,1.999648505762625
2023,5,2,14,10020.0,9691.38,328.6200000000008,328.6200000000008,3.3908483621527674
2023,5,2,17,9644.0,10141.99,-497.9899999999998,497.9899999999998,4.910180349221403
2023,5,2,20,9330.0,9685.91,-355.90999999999985,355.90999999999985,3.674512771644584
2023,5,2,23,8202.0,8649.91,-447.90999999999985,447.90999999999985,5.178204166286122
2023,5,3,2,6676.0,7076.19,-400.1899999999996,400.1899999999996,5.655444525938388
2023,5,3,5,6622.0,6859.27,-237.27000000000044,237.27000000000044,3.459114453870462
2023,5,3,8,7998.0,8400.57,-402.5699999999997,402.5699999999997,4.7921748167088625
2023,5,3,11,8996.0,9671.96,-675.9599999999991,675.9599999999991,6.988862650383161
2023,5,3,14,9805.0,10595.49,-790.4899999999998,790.4899999999998,7.460627115876658
2023,5,3,17,9727.0,10472.69,-745.6900000000005,745.6900000000005,7.12032916089372
2023,5,3,20,9374.0,9644.5,-270.5,270.5,2.80470734615584
2023,5,3,23,8236.0,8550.37,-314.3700000000008,314.3700000000008,3.676682997343984
2023,5,4,2,7011.0,6977.37,33.63000000000011,33.63000000000011,0.4819867657871105
2023,5,4,5,6818.0,6787.92,30.079999999999927,30.079999999999927,0.4431401666489871
2023,5,4,8,8258.0,8093.73,164.27000000000044,164.27000000000044,2.0295957488080334
2023,5,4,11,9097.0,9191.86,-94.86000000000058,94.86000000000058,1.0320000522201227
2023,5,4,14,9613.0,9365.68,247.3199999999997,247.3199999999997,2.640705213075823
2023,5,4,17,9573.0,9132.59,440.40999999999985,440.40999999999985,4.822399779252105
2023,5,4,20,9418.0,8819.97,598.0300000000007,598.0300000000007,6.78040855014247
2023,5,4,23,8215.0,7777.91,437.09000000000015,437.09000000000015,5.619633037666933
2023,5,5,2,6659.0,6465.08,193.92000000000007,193.92000000000007,2.999498846108634
2023,5,5,5,6401.0,6214.46,186.53999999999996,186.53999999999996,3.0017089175889775
2023,5,5,8,7351.0,7166.95,184.05000000000018,184.05000000000018,2.5680380077996943
2023,5,5,11,8315.0,6568.07,1746.9300000000003,1746.9300000000003,26.597310929999228
2023,5,5,14,8356.0,7827.51,528.4899999999998,528.4899999999998,6.7517000936440805
2023,5,5,17,8506.0,7806.07,699.9300000000003,699.9300000000003,8.96648377480602
2023,5,5,20,8450.0,7975.22,474.77999999999975,474.77999999999975,5.953190006043717
2023,5,5,23,7560.0,7027.03,532.9700000000003,532.9700000000003,7.584569868066598
2023,5,6,2,6558.0,6074.49,483.5100000000002,483.5100000000002,7.959680565775897
2023,5,6,5,6308.0,5913.44,394.5600000000004,394.5600000000004,6.672258448551105
2023,5,6,8,6383.0,6365.88,17.11999999999989,17.11999999999989,0.2689337530710584
2023,5,6,11,7082.0,6770.14,311.8599999999997,311.8599999999997,4.606404003462257
2023,5,6,14,7339.0,6991.25,347.75,347.75,4.9740747362774895
2023,5,6,17,7450.0,7084.83,365.1700000000001,365.1700000000001,5.154252113318175
2023,5,6,20,8007.0,7876.33,130.67000000000007,130.67000000000007,1.6590213970212024
2023,5,6,23,7527.0,7403.98,123.02000000000044,123.02000000000044,1.6615387939999897
2023,5,0,2,6489.0,6028.26,460.7399999999998,460.7399999999998,7.643001463108753
2023,5,0,5,6376.0,5945.19,430.8100000000004,430.8100000000004,7.2463621852287385
2023,5,0,8,7738.0,7703.39,34.60999999999967,34.60999999999967,0.44928271838761463
2023,5,0,11,8865.0,8293.2,571.7999999999993,571.7999999999993,6.894805382723186
2023,5,0,14,9451.0,8579.57,871.4300000000003,871.4300000000003,10.157035842122628
2023,5,0,17,9405.0,8599.09,805.9099999999999,805.9099999999999,9.37203820404252
2023,5,0,20,9249.0,8609.17,639.8299999999999,639.8299999999999,7.431959178410925
2023,5,0,23,8055.0,7878.2,176.80000000000018,176.80000000000018,2.244167449417382
2023,5,1,2,6278.0,7774.08,-1496.08,1496.08,19.244463653577014
2023,5,1,5,6127.0,6365.12,-238.1199999999999,238.1199999999999,3.7410135237041864
2023,5,1,8,8031.0,7876.49,154.51000000000022,154.51000000000022,1.9616605873936261
2023,5,1,11,10063.0,9209.55,853.4500000000007,853.4500000000007,9.267010874581286
2023,5,1,14,10961.0,9656.63,1304.3700000000008,1304.3700000000008,13.507507277383526
2023,5,1,17,10819.0,9701.81,1117.1900000000005,1117.1900000000005,11.515273954035386
2023,5,1,23,8558.0,8194.67,363.3299999999999,363.3299999999999,4.433735586667919
2023,5,2,2,6476.0,6771.82,-295.8199999999997,295.8199999999997,4.368397269862456
2023,5,2,5,6413.0,6541.45,-128.44999999999982,128.44999999999982,1.963631916471116
2023,5,2,8,7808.0,8062.08,-254.07999999999993,254.07999999999993,3.1515440184170824
2023,5,2,11,8898.0,9066.15,-168.14999999999964,168.14999999999964,1.8547012789331705
2023,5,2,23,7896.0,8154.54,-258.53999999999996,258.53999999999996,3.1705037929791255
2023,5,3,2,6764.0,6579.29,184.71000000000004,184.71000000000004,2.8074457882233497
2023,5,3,5,6565.0,6418.12,146.8800000000001,146.8800000000001,2.2885206259777027
2023,5,3,14,10749.0,9866.93,882.0699999999997,882.0699999999997,8.939660056370114
2023,5,3,17,10722.0,9972.04,749.9599999999991,749.9599999999991,7.520627674979233
2023,5,4,2,6747.0,6931.28,-184.27999999999975,184.27999999999975,2.6586719913205026
2023,5,4,5,6540.0,6604.82,-64.81999999999971,64.81999999999971,0.9814044894486105
2023,5,4,14,8923.0,9182.31,-259.3099999999995,259.3099999999995,2.8240170501758217
2023,5,4,17,8593.0,9101.32,-508.3199999999997,508.3199999999997,5.585123916091289
2023,5,5,2,6573.0,6472.04,100.96000000000004,100.96000000000004,1.5599409150746912
2023,5,5,5,6270.0,6228.76,41.23999999999978,41.23999999999978,0.662090046815093
2023,5,5,14,8330.0,7694.88,635.1199999999999,635.1199999999999,8.25379992930364
2023,5,5,20,8214.0,8141.35,72.64999999999964,72.64999999999964,0.8923581469903595
2023,5,6,2,6620.0,6524.68,95.31999999999971,95.31999999999971,1.4609145582618566
2023,5,6,8,7046.0,6868.42,177.57999999999993,177.57999999999993,2.5854563349358357
2023,5,6,11,8781.0,8104.71,676.29,676.29,8.344407141032805
2023,5,6,14,9895.0,8776.07,1118.9300000000003,1118.9300000000003,12.749784356779292
2023,5,6,17,10280.0,8743.12,1536.8799999999992,1536.8799999999992,17.578164316628378
2023,5,6,20,9969.0,9055.63,913.3700000000008,913.3700000000008,10.08621156120558
2023,5,0,2,7177.0,7175.78,1.2200000000002547,1.2200000000002547,0.017001636059080054
2023,5,0,5,6825.0,6905.33,-80.32999999999993,80.32999999999993,1.163304288136844
2023,5,0,8,8187.0,8458.82,-271.8199999999997,271.8199999999997,3.213450575848637
2023,5,0,11,10482.0,9387.45,1094.5499999999993,1094.5499999999993,11.659715897288391
2023,5,0,14,11370.0,10318.45,1051.5499999999993,1051.5499999999993,10.19096860478075
2023,5,0,17,11310.0,10496.49,813.5100000000002,813.5100000000002,7.7503051019912395
2023,5,0,20,10322.0,10012.39,309.6100000000006,309.6100000000006,3.092268679106593
2023,5,0,23,9045.0,8809.03,235.96999999999935,235.96999999999935,2.678728531972298
2023,5,1,2,6938.0,7081.68,-143.6800000000003,143.6800000000003,2.028897097863788
2023,5,1,5,6646.0,6942.55,-296.5500000000002,296.5500000000002,4.271485261179253
2023,5,1,8,8263.0,8615.28,-352.28000000000065,352.28000000000065,4.0890139380263975
2023,5,1,11,9110.0,9193.38,-83.3799999999992,83.3799999999992,0.9069569625099715
2023,5,1,14,9442.0,9825.33,-383.3299999999999,383.3299999999999,3.9014465671890908
2023,5,1,17,9616.0,9817.37,-201.3700000000008,201.3700000000008,2.0511603413134147
2023,5,1,20,9340.0,9343.67,-3.6700000000000728,3.6700000000000728,0.039277928265874895
2023,5,1,23,8266.0,8317.36,-51.36000000000058,51.36000000000058,0.6175036309598307
2023,5,2,2,6995.0,6887.51,107.48999999999978,107.48999999999978,1.560651091613657
2023,5,2,5,6773.0,6621.62,151.3800000000001,151.3800000000001,2.2861474986483685
2023,5,2,8,8666.0,8208.03,457.96999999999935,457.96999999999935,5.57953613717298
2023,5,2,11,9512.0,9161.74,350.2600000000002,350.2600000000002,3.823072909731123
2023,5,2,14,10037.0,9555.55,481.4500000000007,481.4500000000007,5.0384331618797535
2023,5,2,17,10118.0,9627.27,490.72999999999956,490.72999999999956,5.097291340120299
2023,5,2,20,9589.0,9284.69,304.3099999999995,304.3099999999995,3.277546153937282
2023,5,2,23,8526.0,8247.68,278.3199999999997,278.3199999999997,3.3745247148288935
2023,5,3,2,6935.0,6884.47,50.529999999999745,50.529999999999745,0.733970806757815
2023,5,3,5,6667.0,6595.17,71.82999999999993,71.82999999999993,1.0891303787468698
2023,5,3,8,8340.0,8164.29,175.71000000000004,175.71000000000004,2.1521773479384008
2023,5,3,11,9453.0,9118.44,334.5599999999995,334.5599999999995,3.6690486530590696
2023,5,3,14,10152.0,9638.93,513.0699999999997,513.0699999999997,5.322893723680945
2023,5,3,17,10263.0,9805.02,457.97999999999956,457.97999999999956,4.670872675425441
2023,5,3,20,9813.0,9086.21,726.7900000000009,726.7900000000009,7.998824592431839
2023,5,3,23,8654.0,8203.88,450.1200000000008,450.1200000000008,5.4866721600023505
2023,6,4,2,6941.0,6767.73,173.27000000000044,173.27000000000044,2.5602380709632397
2023,6,4,5,6693.0,6581.03,111.97000000000025,111.97000000000025,1.7014054031055967
2023,6,4,8,8404.0,8201.6,202.39999999999964,202.39999999999964,2.4678111587982787
2023,6,4,11,10207.0,9773.7,433.2999999999993,433.2999999999993,4.433326171255504
2023,6,4,14,11446.0,10661.44,784.5599999999995,784.5599999999995,7.358855839361282
2023,6,4,17,11582.0,11010.49,571.5100000000002,571.5100000000002,5.19059551391446
2023,6,4,20,11015.0,9859.71,1155.2900000000009,1155.2900000000009,11.71728174560916
2023,6,4,23,9686.0,8775.8,910.2000000000007,910.2000000000007,10.37170400419336
2023,6,5,2,7856.0,7784.98,71.02000000000044,71.02000000000044,0.9122695241349424
2023,6,5,5,7569.0,7400.26,168.73999999999978,168.73999999999978,2.2801901554810207
2023,6,5,8,8842.0,8439.84,402.15999999999985,402.15999999999985,4.765019242070938
2023,6,5,11,11158.0,10734.84,423.15999999999985,423.15999999999985,3.9419311326484587
2023,6,5,14,12200.0,12440.98,-240.97999999999956,240.97999999999956,1.9369856715467717
2023,6,5,17,12127.0,11889.02,237.97999999999956,237.97999999999956,2.0016788599901383
2023,6,5,20,11270.0,10906.96,363.0400000000009,363.0400000000009,3.328516836955494
2023,6,5,23,10175.0,10248.74,-73.73999999999978,73.73999999999978,0.7195030803786591
2023,6,6,2,8258.0,8828.58,-570.5799999999999,570.5799999999999,6.46287398426474
2023,6,6,5,7748.0,8164.51,-416.5100000000002,416.5100000000002,5.101469653414599
2023,6,6,8,7703.0,8266.4,-563.3999999999996,563.3999999999996,6.815542436852798
2023,6,6,11,8841.0,9457.46,-616.4599999999991,616.4599999999991,6.5182406269759445
2023,6,6,14,9170.0,9635.94,-465.9400000000005,465.9400000000005,4.835438991940594
2023,6,6,17,9039.0,9766.02,-727.0200000000004,727.0200000000004,7.444383689568529
2023,6,6,20,8650.0,9408.09,-758.0900000000001,758.0900000000001,8.057852337722112
2023,6,6,23,8239.0,8720.46,-481.4599999999991,481.4599999999991,5.521039027757701
2023,6,0,2,7049.0,7324.56,-275.5600000000004,275.5600000000004,3.7621372478346875
2023,6,0,5,6830.0,6951.76,-121.76000000000022,121.76000000000022,1.7514989009977362
2023,6,0,8,8230.0,8606.83,-376.8299999999999,376.8299999999999,4.378267027465396
2023,6,0,11,9484.0,9662.37,-178.3700000000008,178.3700000000008,1.846027423913603
2023,6,0,14,10222.0,10208.95,13.049999999999272,13.049999999999272,0.1278290127779965
2023,6,0,17,10127.0,10022.81,104.19000000000051,104.19000000000051,1.0395288347279905
2023,6,0,20,9528.0,9211.47,316.53000000000065,316.53000000000065,3.4362593592553705
2023,6,0,23,8584.0,8173.91,410.09000000000015,410.09000000000015,5.017060378692697
2023,6,1,2,7387.0,7083.37,303.6300000000001,303.6300000000001,4.286518987431125
2023,6,1,5,7052.0,6877.3,174.69999999999982,174.69999999999982,2.5402410829831448
2023,6,1,8,8735.0,8408.59,326.40999999999985,326.40999999999985,3.8818636656086194
2023,6,1,11,9806.0,9240.4,565.6000000000004,565.6000000000004,6.120947145145236
2023,6,1,14,10421.0,9717.54,703.4599999999991,703.4599999999991,7.239074909905171
2023,6,1,17,10318.0,9713.08,604.9200000000001,604.9200000000001,6.227890638190976
2023,6,1,20,9719.0,9068.96,650.0400000000009,650.0400000000009,7.167745805472743
2023,6,1,23,8767.0,8014.16,752.8400000000001,752.8400000000001,9.393872845064239
2023,6,2,2,7075.0,7007.81,67.1899999999996,67.1899999999996,0.9587874100467849
2023,6,2,5,6887.0,6766.05,120.94999999999982,120.94999999999982,1.7876013331264151
2023,6,2,8,8451.0,8411.17,39.82999999999993,39.82999999999993,0.4735369752365002
2023,6,2,11,9388.0,9317.2,70.79999999999927,70.79999999999927,0.7598849439745768
2023,6,2,14,10057.0,9887.33,169.67000000000007,169.67000000000007,1.716034561403332
2023,6,2,17,10002.0,9857.02,144.97999999999956,144.97999999999956,1.4708299262860334
2023,6,2,20,9408.0,9163.95,244.04999999999927,244.04999999999927,2.6631528980406842
2023,6,2,23,8456.0,8151.94,304.0600000000004,304.0600000000004,3.729909690208716
2023,6,3,2,6985.0,7158.81,-173.8100000000004,173.8100000000004,2.4279174890798947
2023,6,3,5,6811.0,6857.28,-46.279999999999745,46.279999999999745,0.6749031686032909
2023,6,3,8,8441.0,8466.8,-25.799999999999272,25.799999999999272,0.3047196107147833
2023,6,3,11,9711.0,9604.1,106.89999999999964,106.89999999999964,1.1130662946033427
2023,6,3,14,10525.0,10216.78,308.21999999999935,308.21999999999935,3.0168017712038364
2023,6,3,17,10424.0,10384.9,39.100000000000364,39.100000000000364,0.3765081994049087
2023,6,3,20,9724.0,9616.59,107.40999999999985,107.40999999999985,1.1169239824095636
2023,6,3,23,8769.0,8460.95,308.0499999999993,308.0499999999993,3.640844113249685
2023,6,4,2,7311.0,7318.0,-7.0,7.0,0.09565455042361301
2023,6,4,5,7052.0,6975.75,76.25,76.25,1.0930724294878686
2023,6,4,8,8709.0,8444.39,264.6100000000006,264.6100000000006,3.1335596768979244
2023,6,4,11,10214.0,9630.39,583.6100000000006,583.6100000000006,6.060086870832859
2023,6,4,14,11193.0,10611.23,581.7700000000004,581.7700000000004,5.48258778671276
2023,6,4,17,11117.0,10026.57,1090.4300000000003,1090.4300000000003,10.87540405143534
2023,6,4,20,10500.0,9964.41,535.5900000000001,535.5900000000001,5.375029730811962
2023,6,4,23,9355.0,8781.31,573.6900000000005,573.6900000000005,6.533079916322286
2023,6,5,2,7860.0,7695.58,164.42000000000007,164.42000000000007,2.1365511111573148
2023,6,5,5,7235.0,7305.97,-70.97000000000025,70.97000000000025,0.971397364073494
2023,6,5,8,8420.0,8227.05,192.95000000000073,192.95000000000073,2.3453121106593584
2023,6,5,11,10628.0,10354.14,273.8600000000006,273.8600000000006,2.6449323652181698
2023,6,5,14,11581.0,10715.45,865.5499999999993,865.5499999999993,8.077588902005974
2023,6,5,17,11487.0,11292.77,194.22999999999956,194.22999999999956,1.7199500211197034
2023,6,5,20,10528.0,10845.94,-317.9400000000005,317.9400000000005,2.931419498909274
2023,6,5,23,9263.0,9658.51,-395.5100000000002,395.5100000000002,4.09493803909713
2023,6,6,2,7807.0,8160.94,-353.9399999999996,353.9399999999996,4.337000394562386
2023,6,6,5,7238.0,7651.21,-413.21000000000004,413.21000000000004,5.400583698526116
2023,6,6,8,7636.0,7827.98,-191.97999999999956,191.97999999999956,2.452484549015194
2023,6,6,11,9082.0,9117.34,-35.340000000000146,35.340000000000146,0.38761305380736205
2023,6,6,14,9640.0,9477.9,162.10000000000036,162.10000000000036,1.7102944745144004
2023,6,6,17,9410.0,9816.99,-406.9899999999998,406.9899999999998,4.14577176914716
2023,6,6,20,9152.0,9468.43,-316.4300000000003,316.4300000000003,3.3419479258969043
2023,6,6,23,8928.0,9002.83,-74.82999999999993,74.82999999999993,0.8311830835415078
2023,6,0,2,7199.0,7420.5,-221.5,221.5,2.984974058351863
2023,6,0,5,6860.0,7088.39,-228.39000000000033,228.39000000000033,3.2220292619339554
2023,6,0,8,8511.0,8826.29,-315.2900000000009,315.2900000000009,3.572169054041968
2023,6,0,11,9610.0,9920.07,-310.0699999999997,310.0699999999997,3.1256835889262846
2023,6,0,14,10280.0,10522.73,-242.72999999999956,242.72999999999956,2.306720784435214
2023,6,0,17,10345.0,10474.96,-129.95999999999913,129.95999999999913,1.2406729954099982
2023,6,0,20,9660.0,9558.88,101.1200000000008,101.1200000000008,1.0578645196926921
2023,6,0,23,8736.0,8524.0,212.0,212.0,2.4870952604411074
2023,6,1,2,7534.0,7308.92,225.07999999999993,225.07999999999993,3.0795247451059793
2023,6,1,5,7206.0,7029.51,176.48999999999978,176.48999999999978,2.510701314885387
2023,6,1,8,8974.0,8684.95,289.0499999999993,289.0499999999993,3.328171146638717
2023,6,1,11,9986.0,9680.41,305.59000000000015,305.59000000000015,3.1567877806828446
2023,6,1,14,10601.0,10211.41,389.59000000000015,389.59000000000015,3.8152419695223303
2023,6,1,17,10599.0,10354.06,244.9400000000005,244.9400000000005,2.365642076634678
2023,6,1,20,9965.0,9531.04,433.9599999999991,433.9599999999991,4.553123268814307
2023,6,1,23,8984.0,8546.67,437.3299999999999,437.3299999999999,5.11696368293148
2023,6,2,2,7167.0,7377.36,-210.35999999999967,210.35999999999967,2.8514265265623435
2023,6,2,5,6931.0,7043.8,-112.80000000000018,112.80000000000018,1.6014083307305742
2023,6,2,8,8731.0,8617.41,113.59000000000015,113.59000000000015,1.3181454752646113
2023,6,2,11,9872.0,9489.92,382.0799999999999,382.0799999999999,4.026166711626652
2023,6,2,14,10572.0,9883.07,688.9300000000003,688.9300000000003,6.970809677559709
2023,6,2,17,10486.0,9861.15,624.8500000000004,624.8500000000004,6.336482053310216
2023,6,2,20,9600.0,9398.76,201.23999999999978,201.23999999999978,2.1411335112291385
2023,6,2,23,8569.0,8480.75,88.25,88.25,1.0405919287798837
2023,6,3,2,7362.0,7314.58,47.42000000000007,47.42000000000007,0.6482942287868897
2023,6,3,5,7035.0,7041.22,-6.220000000000255,6.220000000000255,0.08833696433288911
2023,6,3,8,8656.0,8767.49,-111.48999999999978,111.48999999999978,1.271629622617189
2023,6,3,11,9827.0,9817.48,9.520000000000437,9.520000000000437,0.09696989451468643
2023,6,3,14,10527.0,10468.17,58.82999999999993,58.82999999999993,0.5619893448425075
2023,6,3,17,10496.0,10347.25,148.75,148.75,1.4375800333421922
2023,6,3,20,9610.0,9555.24,54.76000000000022,54.76000000000022,0.5730886926963658
2023,6,3,23,8579.0,8572.35,6.649999999999636,6.649999999999636,0.07757499402147178
2023,6,4,2,7357.0,7380.22,-23.220000000000255,23.220000000000255,0.3146247672833636
2023,6,4,5,7086.0,7080.4,5.600000000000364,5.600000000000364,0.07909157674708157
2023,6,4,8,8829.0,8698.34,130.65999999999985,130.65999999999985,1.502125692948308
2023,6,4,11,9966.0,9840.02,125.97999999999956,125.97999999999956,1.2802819506464371
2023,6,4,14,10557.0,10246.43,310.5699999999997,310.5699999999997,3.0310068970363306
2023,6,4,17,10522.0,10084.53,437.46999999999935,437.46999999999935,4.338030627109041
2023,6,4,20,9695.0,9351.78,343.21999999999935,343.21999999999935,3.670103445547258
2023,6,4,23,8664.0,8378.6,285.39999999999964,285.39999999999964,3.406296994724651
2023,6,5,2,7362.0,7360.96,1.0399999999999636,1.0399999999999636,0.014128591922792186
2023,6,5,5,6903.0,6918.17,-15.170000000000073,15.170000000000073,0.2192776413415697
2023,6,5,8,8001.0,7949.26,51.73999999999978,51.73999999999978,0.6508781949514769
2023,6,5,11,9395.0,9206.27,188.72999999999956,188.72999999999956,2.050015913067937
2023,6,5,14,9995.0,9807.35,187.64999999999964,187.64999999999964,1.9133608976940726
2023,6,5,17,9599.0,10130.95,-531.9500000000007,531.9500000000007,5.250741539539734
2023,6,5,20,9244.0,9683.82,-439.8199999999997,439.8199999999997,4.541802718348748
2023,6,5,23,8491.0,8736.77,-245.77000000000044,245.77000000000044,2.813053336645012
2023,6,6,2,7154.0,7492.68,-338.6800000000003,338.6800000000003,4.520144994848309
2023,6,6,5,6782.0,7126.68,-344.6800000000003,344.6800000000003,4.836473645512361
2023,6,6,8,7017.0,7607.66,-590.6599999999999,590.6599999999999,7.764016793600133
2023,6,6,11,9000.0,9506.02,-506.02000000000044,506.02000000000044,5.323153117708572
2023,6,6,14,10153.0,10160.59,-7.5900000000001455,7.5900000000001455,0.07470038649330546
2023,6,6,17,10330.0,10292.38,37.6200000000008,37.6200000000008,0.3655131271873056
2023,6,6,20,10084.0,9540.55,543.4500000000007,543.4500000000007,5.696212482508878
2023,6,6,23,9559.0,9004.6,554.3999999999996,554.3999999999996,6.156853163938427
2023,6,0,2,7813.0,7486.78,326.22000000000025,326.22000000000025,4.3572804329765304
2023,6,0,5,7443.0,7169.89,273.1099999999997,273.1099999999997,3.8091239893499016
2023,6,0,8,8972.0,8970.8,1.2000000000007276,1.2000000000007276,0.013376733401711414
2023,6,0,11,10256.0,9893.42,362.5799999999999,362.5799999999999,3.6648600787189864
2023,6,0,14,10946.0,10650.48,295.52000000000044,295.52000000000044,2.7747106233709697
2023,6,0,17,10759.0,10390.17,368.8299999999999,368.8299999999999,3.5497975490295146
2023,6,0,20,9945.0,9490.26,454.7399999999998,454.7399999999998,4.791649543848112
2023,6,0,23,9119.0,8568.13,550.8700000000008,550.8700000000008,6.429290872103959
2023,6,1,2,7547.0,7338.48,208.52000000000044,208.52000000000044,2.8414603569131542
2023,6,1,5,7266.0,7070.0,196.0,196.0,2.7722772277227725
2023,6,1,8,9067.0,8653.21,413.7900000000009,413.7900000000009,4.781924857942902
2023,6,1,11,10032.0,9693.26,338.7399999999998,338.7399999999998,3.4945931502920566
2023,6,1,14,10572.0,10112.54,459.4599999999991,459.4599999999991,4.543467813229902
2023,6,1,17,10372.0,9986.67,385.3299999999999,385.3299999999999,3.858443304925465
2023,6,1,20,9771.0,9268.87,502.1299999999992,502.1299999999992,5.417380975242928
2023,6,1,23,8939.0,8478.85,460.14999999999964,460.14999999999964,5.42703314718387
2023,6,2,2,7355.0,7277.45,77.55000000000018,77.55000000000018,1.0656205126795812
2023,6,2,5,7066.0,7052.87,13.13000000000011,13.13000000000011,0.1861653482908392
2023,6,2,8,8771.0,8753.06,17.94000000000051,17.94000000000051,0.20495689507441409
2023,6,2,11,9661.0,9547.68,113.31999999999971,113.31999999999971,1.1868851909573814
2023,6,2,14,10411.0,10277.16,133.84000000000015,133.84000000000015,1.3023053061351593
2023,6,2,17,10235.0,10260.14,-25.139999999999418,25.139999999999418,0.2450258963327929
2023,6,2,20,9455.0,9524.74,-69.73999999999978,69.73999999999978,0.7321984642100444
2023,6,2,23,8530.0,8575.79,-45.79000000000087,45.79000000000087,0.5339449776638755
2023,6,3,2,7278.0,7375.26,-97.26000000000022,97.26000000000022,1.3187331700848541
2023,6,3,5,7044.0,7161.03,-117.02999999999975,117.02999999999975,1.6342621103388724
2023,6,3,8,8825.0,8772.73,52.27000000000044,52.27000000000044,0.5958236489667462
2023,6,3,11,9857.0,10068.19,-211.1900000000005,211.1900000000005,2.0975964895378465
2023,6,3,14,10515.0,10766.48,-251.47999999999956,251.47999999999956,2.335768050467744
2023,6,3,17,10379.0,10767.93,-388.9300000000003,388.9300000000003,3.611929126582363
2023,6,3,20,9600.0,9898.02,-298.02000000000044,298.02000000000044,3.0109052113453036
2023,6,3,23,8650.0,8794.5,-144.5,144.5,1.643072374779692
2023,6,4,2,7538.0,7528.68,9.319999999999709,9.319999999999709,0.12379328115950881
2023,6,4,5,7296.0,7168.25,127.75,127.75,1.7821644055383112
2023,6,4,8,9080.0,8902.36,177.63999999999942,177.63999999999942,1.9954259320000474
2023,6,4,11,10214.0,10244.83,-30.829999999999927,30.829999999999927,0.30093227510851744
2023,6,4,14,10861.0,10870.22,-9.219999999999345,9.219999999999345,0.08481889051002965
2023,6,4,17,10728.0,10781.79,-53.79000000000087,53.79000000000087,0.4988967509105711
2023,6,4,20,9900.0,9961.08,-61.07999999999993,61.07999999999993,0.6131865219434031
2023,6,4,23,8909.0,8897.76,11.239999999999782,11.239999999999782,0.12632392871913584
2023,6,5,2,7617.0,7690.49,-73.48999999999978,73.48999999999978,0.9555958072892596
2023,6,5,5,7180.0,7181.33,-1.3299999999999272,1.3299999999999272,0.01852024624964912
2023,6,5,8,8305.0,8300.4,4.600000000000364,4.600000000000364,0.05541901595104289
